CustomerID,SegmentName,Rank,Recommended,Method
15182,At-Risk,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15182,At-Risk,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15182,At-Risk,3,HAND OVER THE CHOCOLATE   SIGN ,Collaborative Filtering
15182,At-Risk,4,JUMBO SHOPPER VINTAGE RED PAISLEY,Collaborative Filtering
15182,At-Risk,5,JUMBO BAG STRAWBERRY,Collaborative Filtering
15184,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15184,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15184,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15184,At-Risk,4,PARTY BUNTING,Segment Fallback
15184,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15186,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15186,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15186,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15186,At-Risk,4,PARTY BUNTING,Segment Fallback
15186,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15187,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15187,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15187,Loyal,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15187,Loyal,4,JUMBO BAG SPACEBOY DESIGN,Collaborative Filtering
15187,Loyal,5,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15189,Champions,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15189,Champions,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15189,Champions,3,ASSORTED COLOUR BIRD ORNAMENT,Collaborative Filtering
15189,Champions,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15189,Champions,5,JAM MAKING SET WITH JARS,Collaborative Filtering
15192,Loyal,1,RED RETROSPOT PLATE ,Collaborative Filtering
15192,Loyal,2,GREEN POLKADOT BOWL,Collaborative Filtering
15192,Loyal,3,BLUE POLKADOT PLATE ,Collaborative Filtering
15192,Loyal,4,PINK  POLKADOT PLATE ,Collaborative Filtering
15192,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
15194,Loyal,1,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15194,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
15194,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15194,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15194,Loyal,5,GARDENERS KNEELING PAD CUP OF TEA ,Collaborative Filtering
15197,Lost,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15197,Lost,2,RABBIT NIGHT LIGHT,Collaborative Filtering
15197,Lost,3,PARTY BUNTING,Collaborative Filtering
15197,Lost,4,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15197,Lost,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15198,At-Risk,1,ASSORTED COLOUR BIRD ORNAMENT,Collaborative Filtering
15198,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15198,At-Risk,3,SPOTTY BUNTING,Collaborative Filtering
15198,At-Risk,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15198,At-Risk,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15199,Loyal,1,PARTY BUNTING,Collaborative Filtering
15199,Loyal,2,TEA TIME PARTY BUNTING,Collaborative Filtering
15199,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
15199,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15199,Loyal,5,PAPER BUNTING RETROSPOT,Collaborative Filtering
15201,Loyal,1,TRAVEL CARD WALLET TRANSPORT,Collaborative Filtering
15201,Loyal,2,TRAVEL CARD WALLET I LOVE LONDON,Collaborative Filtering
15201,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15201,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15201,Loyal,5,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
15203,Loyal,1,JUMBO BAG PINK POLKADOT,Collaborative Filtering
15203,Loyal,2,JUMBO BAG WOODLAND ANIMALS,Collaborative Filtering
15203,Loyal,3,JUMBO STORAGE BAG SKULLS,Collaborative Filtering
15203,Loyal,4,JUMBO SHOPPER VINTAGE RED PAISLEY,Collaborative Filtering
15203,Loyal,5,JUMBO BAG PINK VINTAGE PAISLEY,Collaborative Filtering
15204,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15204,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15204,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15204,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15204,Lost,5,PARTY BUNTING,Segment Fallback
15205,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15205,At-Risk,2,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15205,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15205,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15205,At-Risk,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15206,At-Risk,1,REGENCY TEA PLATE GREEN ,Collaborative Filtering
15206,At-Risk,2,REGENCY TEA PLATE ROSES ,Collaborative Filtering
15206,At-Risk,3,REGENCY TEA PLATE PINK,Collaborative Filtering
15206,At-Risk,4,REGENCY TEAPOT ROSES ,Collaborative Filtering
15206,At-Risk,5,REGENCY MILK JUG PINK ,Collaborative Filtering
15208,At-Risk,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15208,At-Risk,2,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
15208,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15208,At-Risk,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15208,At-Risk,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15210,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15210,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15210,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15210,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15210,Lost,5,PARTY BUNTING,Segment Fallback
15211,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15211,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15211,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15211,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15211,Lost,5,PARTY BUNTING,Segment Fallback
15212,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15212,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15212,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15212,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15212,Lost,5,PARTY BUNTING,Segment Fallback
15213,Lost,1,LUNCH BAG PINK POLKADOT,Collaborative Filtering
15213,Lost,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15213,Lost,3,LUNCH BAG CARS BLUE,Collaborative Filtering
15213,Lost,4,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
15213,Lost,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15214,Loyal,1,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15214,Loyal,2,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
15214,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15214,Loyal,4,SPOTTY BUNTING,Collaborative Filtering
15214,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15215,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15215,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15215,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15215,At-Risk,4,PARTY BUNTING,Segment Fallback
15215,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15216,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15216,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15216,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15216,At-Risk,4,PARTY BUNTING,Segment Fallback
15216,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15218,Loyal,1,JUMBO BAG ALPHABET,Collaborative Filtering
15218,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15218,Loyal,3,JUMBO BAG PINK POLKADOT,Collaborative Filtering
15218,Loyal,4,LUNCH BAG PINK POLKADOT,Collaborative Filtering
15218,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15219,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15219,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15219,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15219,At-Risk,4,PARTY BUNTING,Segment Fallback
15219,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15220,Loyal,1,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15220,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15220,Loyal,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15220,Loyal,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15220,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15221,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15221,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15221,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15221,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15221,Lost,5,PARTY BUNTING,Segment Fallback
15222,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15222,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15222,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15222,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15222,Lost,5,PARTY BUNTING,Segment Fallback
15223,Lost,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15223,Lost,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15223,Lost,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15223,Lost,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15223,Lost,5,JAM MAKING SET PRINTED,Collaborative Filtering
15224,Lost,1,CERAMIC BOWL WITH STRAWBERRY DESIGN,Collaborative Filtering
15224,Lost,2,TEA TIME OVEN GLOVE,Collaborative Filtering
15224,Lost,3,CERAMIC STRAWBERRY DESIGN MUG,Collaborative Filtering
15224,Lost,4,STRAWBERRY FAIRY CAKE TEAPOT,Collaborative Filtering
15224,Lost,5,CERAMIC CAKE DESIGN SPOTTED MUG,Collaborative Filtering
15225,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15225,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15225,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15225,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15225,Lost,5,PARTY BUNTING,Segment Fallback
15226,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15226,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15226,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15226,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15226,Lost,5,PARTY BUNTING,Segment Fallback
15227,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15227,At-Risk,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15227,At-Risk,3,SPOTTY BUNTING,Collaborative Filtering
15227,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15227,At-Risk,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15228,Loyal,1,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
15228,Loyal,2,PARTY BUNTING,Collaborative Filtering
15228,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15228,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15228,Loyal,5,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15230,Lost,1,SPOTTY BUNTING,Collaborative Filtering
15230,Lost,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15230,Lost,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15230,Lost,4,PACK OF 20 NAPKINS PANTRY DESIGN,Collaborative Filtering
15230,Lost,5,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
15232,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15232,At-Risk,2,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15232,At-Risk,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15232,At-Risk,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15232,At-Risk,5,LUNCH BAG CARS BLUE,Collaborative Filtering
15234,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15234,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15234,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15234,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15234,Lost,5,PARTY BUNTING,Segment Fallback
15235,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15235,Loyal,2,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15235,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15235,Loyal,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15235,Loyal,5,LUNCH BAG CARS BLUE,Collaborative Filtering
15236,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15236,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15236,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15236,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15236,Lost,5,PARTY BUNTING,Segment Fallback
15237,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15237,Loyal,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15237,Loyal,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15237,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15237,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
15238,At-Risk,1,SPOTTY BUNTING,Collaborative Filtering
15238,At-Risk,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15238,At-Risk,3,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15238,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15238,At-Risk,5,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
15239,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15239,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15239,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15239,At-Risk,4,PARTY BUNTING,Segment Fallback
15239,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15240,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15240,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
15240,Loyal,3,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
15240,Loyal,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15240,Loyal,5,PARTY BUNTING,Collaborative Filtering
15241,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15241,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15241,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15241,Loyal,4,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
15241,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
15243,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15243,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15243,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15243,At-Risk,4,PARTY BUNTING,Segment Fallback
15243,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15244,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15244,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15244,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15244,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15244,Lost,5,PARTY BUNTING,Segment Fallback
15245,Loyal,1,LUNCH BAG CARS BLUE,Collaborative Filtering
15245,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15245,Loyal,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
15245,Loyal,4,LUNCH BAG APPLE DESIGN,Collaborative Filtering
15245,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15246,Lost,1,FELTCRAFT CUSHION BUTTERFLY,Collaborative Filtering
15246,Lost,2,FELTCRAFT BUTTERFLY HEARTS,Collaborative Filtering
15246,Lost,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15246,Lost,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15246,Lost,5,PINK BLUE FELT CRAFT TRINKET BOX,Collaborative Filtering
15247,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15247,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15247,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15247,At-Risk,4,PARTY BUNTING,Segment Fallback
15247,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15249,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15249,Loyal,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15249,Loyal,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15249,Loyal,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15249,Loyal,5,LUNCH BAG WOODLAND,Collaborative Filtering
15251,Loyal,1,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
15251,Loyal,2,JAM MAKING SET WITH JARS,Collaborative Filtering
15251,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15251,Loyal,4,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
15251,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
15252,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15252,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15252,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15252,At-Risk,4,PARTY BUNTING,Segment Fallback
15252,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15253,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15253,At-Risk,2,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15253,At-Risk,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15253,At-Risk,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15253,At-Risk,5,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15254,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15254,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15254,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15254,At-Risk,4,PARTY BUNTING,Segment Fallback
15254,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15256,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15256,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15256,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15256,At-Risk,4,PARTY BUNTING,Segment Fallback
15256,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15257,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15257,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15257,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15257,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15257,Lost,5,PARTY BUNTING,Segment Fallback
15258,At-Risk,1,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
15258,At-Risk,2,RECIPE BOX PANTRY YELLOW DESIGN,Collaborative Filtering
15258,At-Risk,3,ROSES REGENCY TEACUP AND SAUCER ,Collaborative Filtering
15258,At-Risk,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15258,At-Risk,5,PARTY BUNTING,Collaborative Filtering
15260,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15260,Loyal,2,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
15260,Loyal,3,HEART OF WICKER LARGE,Collaborative Filtering
15260,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15260,Loyal,5,NATURAL SLATE HEART CHALKBOARD ,Collaborative Filtering
15261,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15261,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15261,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15261,At-Risk,4,PARTY BUNTING,Segment Fallback
15261,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15262,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15262,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15262,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15262,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15262,Lost,5,PARTY BUNTING,Segment Fallback
15263,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15263,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15263,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15263,At-Risk,4,PARTY BUNTING,Segment Fallback
15263,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15265,At-Risk,1,PARTY BUNTING,Collaborative Filtering
15265,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
15265,At-Risk,3,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
15265,At-Risk,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15265,At-Risk,5,JAM MAKING SET PRINTED,Collaborative Filtering
15266,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15266,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15266,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15266,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15266,Lost,5,PARTY BUNTING,Segment Fallback
15267,At-Risk,1,CHRISTMAS CRAFT TREE TOP ANGEL,Collaborative Filtering
15267,At-Risk,2,CHRISTMAS CRAFT WHITE FAIRY ,Collaborative Filtering
15267,At-Risk,3,SET OF 3 WOODEN SLEIGH DECORATIONS,Collaborative Filtering
15267,At-Risk,4,WHITE ROCKING HORSE HAND PAINTED,Collaborative Filtering
15267,At-Risk,5,SET OF 3 WOODEN STOCKING DECORATION,Collaborative Filtering
15270,Loyal,1,LUNCH BAG PINK POLKADOT,Collaborative Filtering
15270,Loyal,2,SMALL WHITE HEART OF WICKER,Collaborative Filtering
15270,Loyal,3,JUMBO BAG RED RETROSPOT,Collaborative Filtering
15270,Loyal,4,LARGE WHITE HEART OF WICKER,Collaborative Filtering
15270,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15271,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15271,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
15271,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15271,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
15271,Loyal,5,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
15272,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15272,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15272,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15272,At-Risk,4,PARTY BUNTING,Segment Fallback
15272,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15279,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15279,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
15279,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15279,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
15279,Lost,5,PARTY BUNTING,Segment Fallback
15280,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
15280,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
15280,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
15280,At-Risk,4,PARTY BUNTING,Segment Fallback
15280,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
15281,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
15281,Loyal,2,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15281,Loyal,3,SPOTTY BUNTING,Collaborative Filtering
15281,Loyal,4,LUNCH BAG CARS BLUE,Collaborative Filtering
15281,Loyal,5,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
15288,Loyal,1,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
15288,Loyal,2,JAM MAKING SET PRINTED,Collaborative Filtering
15288,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
15288,Loyal,4,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
15288,Loyal,5,SPOTTY BUNTING,Collaborative Filtering
15289,At-Risk,1,SET OF 3 HEART COOKIE CUTTERS,Collaborative Filtering
15289,At-Risk,2,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
